,url,label
2561,['http://t.co/9YYeXABwk5'],no-clickbait
2562,"['http://t.co/MRxQk8cHr7', 'http://t.co/oFFalCgmFe']",no-clickbait
2563,"['http://t.co/zPpIUIqfrs', 'http://t.co/vEsgrMhtOs']",no-clickbait
2564,['http://t.co/cECXpg0I7Y'],clickbait
2565,"['http://t.co/jv8eI1XIN3', 'http://t.co/kwSG4RiHfG']",clickbait
2566,"['http://t.co/5S2iT5q8fT', 'https://t.co/2HTY57Y8lo']",no-clickbait
2567,"['http://t.co/LOMCOjM4Ue', 'http://t.co/JEYskQpqAN']",clickbait
2568,['http://t.co/u0yIFw0jA4'],clickbait
2569,"['http://t.co/Uv6QcvjiPl', 'http://t.co/hxfax4W6WL']",no-clickbait
2570,"['http://t.co/cDnFc3eh9S', 'http://t.co/0abWrmmhun']",no-clickbait
2571,"['http://t.co/AjJdRzvjod', 'http://t.co/F8lMtmIg13']",clickbait
2572,['http://t.co/bWjmx6YkYT'],no-clickbait
2573,"['http://t.co/u59L3EXtx4', 'http://t.co/5YDEruQtGh']",no-clickbait
2574,['http://t.co/Net9WBYraT'],no-clickbait
2575,['http://t.co/8kUKrRXeTp'],no-clickbait
2576,"['http://t.co/8lOJ4cxfjV', 'http://t.co/RiYcLydn48']",clickbait
2577,"['http://t.co/uVxsoNqCaz', 'http://t.co/Izv8O3EV4E']",clickbait
2578,"['http://t.co/qkGvLDHLs8', 'http://t.co/YR3JDEKPHz']",no-clickbait
2579,['http://t.co/l0JnviHfNP'],no-clickbait
2580,"['http://t.co/38wOsJX5nH', 'http://t.co/W6fGOQhxCX']",clickbait
2581,['http://t.co/IV6pmulveP'],no-clickbait
2582,"['http://t.co/0nFxIkAI8N', 'http://t.co/7O5j0kgri5']",no-clickbait
2583,"['http://t.co/oRIlejoGA2', 'http://t.co/3nq9fE0Nv4']",clickbait
2584,"['http://t.co/quDWJrRRCu', 'http://t.co/Y7tey4b4wR']",no-clickbait
2585,['http://t.co/dVwWur'],no-clickbait
2586,['http://t.co/CzsdHlucLm'],no-clickbait
2587,"['http://t.co/atFOtpoeN6', 'http://t.co/YcfuNXNuvO']",no-clickbait
2588,"['http://t.co/xxIQZInoqI', 'http://t.co/MziQngZuIi']",clickbait
2589,"['http://t.co/ARJcD0v63y', 'http://t.co']",no-clickbait
2590,['http://t.co/wngG82HDk9'],no-clickbait
2591,"['http://t.co/xLWV8KJWiZ', 'http://t.co/s0EJnUORZu']",clickbait
2592,"['http://t.co/IkqMrLW9BD', 'http://t.co/9HpCgH9Bs7']",no-clickbait
2593,['http://t.co/K2lyDJbIAT'],no-clickbait
2594,"['http://t.co/ROnL27usfs', 'http://t.co/YXXgMCqufI']",no-clickbait
2595,['http://t.co/om6A85S5Ty'],no-clickbait
2596,"['http://t.co/398Ss9TXQA', 'http://t.co/wNhHG09kFe']",no-clickbait
2597,"['http://t.co/Pk1eMwYTyE', 'http://t.co/4S599FPLQz']",no-clickbait
2598,"['http://t.co/iitN10N8jt', 'http://t.co/eC0pCNplIH']",no-clickbait
2599,"['http://t.co/JVtXg03Zoe', 'http://t.co/uJIXvjMPvB']",no-clickbait
2600,"['http://t.co/o7TQ1Qs8bP', 'http://t.co/itSGXIZYe7']",no-clickbait
2601,"['http://t.co/8SSsXfs7Xh', 'http://t.co/Lj31lKTY7Z']",no-clickbait
2602,"['http://t.co/DovCy5SGjr', 'http://t.co/ZpSaIPEfWT']",no-clickbait
2603,"['http://t.co/HPpDdS5HGX', 'http://t.co/sBZBeWu1T9']",clickbait
2604,"['http://t.co/a8ur8Fz8hH', 'http://t.co/6WaxHNlSue']",no-clickbait
2605,['http://t.co/0mBzxquiDn'],clickbait
2606,"['http://t.co/xzUtqNLfCx', 'http://t.co/BnaMuIeoM1']",no-clickbait
2607,"['http://t.co/oTbMgodWER', 'http://t.co/ubwtcHKmj1']",clickbait
2608,"['http://t.co/FuFIKe0bm2', 'http://t.co/gHV0CS9Wfc']",clickbait
2609,"['http://t.co/rWRtBgCV7M', 'http://t.co/2La3I9Q3aa']",clickbait
2610,"['http://t.co/gdVSWz2zwM', 'http://t.co/5NenW6hGmb']",clickbait
2611,"['http://t.co/1kL2ZW3Fbj', 'http://t.co/goZAYSZ6wt']",no-clickbait
2612,"['http://t.co/1muUgHw5rW', 'http://t.co/iguD91vRPs']",no-clickbait
2613,['http://t.co/77oLe4Xz0A'],clickbait
2614,['http://t.co/kCAtNOgxLU'],clickbait
2615,"['http://t.co/lbJFghR1OM', 'http://t.co/EgIaHfxp2m']",no-clickbait
2616,"['https://t.co/saLavn4oUK', 'http://t.co/UMhKmbkMLi']",no-clickbait
2617,"['http://t.co/CCiCaCJ3JE', 'http://t.co/niW078RQjR']",no-clickbait
2618,"['http://t.co/mxUSXbcDXU', 'http://t.co/t3vmxdBCkI']",no-clickbait
2619,"['http://t.co/JzFCqVe9tl', 'http://t.co/vrZTxjTd2W']",clickbait
2620,['http://t.co/V2jc8bVOq6'],clickbait
2621,['http://t.co/8bJYqfsST6'],no-clickbait
2622,['http://t.co/BtQF64AhEm'],no-clickbait
2623,"['http://t.co/HhFU76eHwc', 'http://t.co/FOg4tiylDm']",clickbait
2624,['http://t.co/c2pPkoeYYm'],no-clickbait
2625,['http://t.co/utmVNPGpfN'],clickbait
2626,['http://t.co/9Kmk4k7bdG'],no-clickbait
2627,"['http://t.co/KX8aKkwbOz', 'http://t.co/i4LikEUI6R']",clickbait
2628,['http://t.co/o9kyAnC5wm'],no-clickbait
2629,"['http://t.co/1OjgaWiSHc', 'http://t.co/U07hpWMkrQ']",no-clickbait
2630,"['http://t.co/gjueu2HQdV', 'http://t.co/EE3QrqjBBt']",no-clickbait
2632,[],clickbait
2633,"['http://t.co/CMhDFYE9tk', 'http://t.co/gYWhbSu9eY']",no-clickbait
2634,['http://t.co/bVTxHFQ1jG'],no-clickbait
2635,['http://t.co/Y9asrbU7Oo'],clickbait
2636,"['http://t.co/pESyIWncM2', 'http://t.co/lnu5mMAZ6A']",clickbait
2637,"['http://t.co/tmcYNJhj7L', 'http://t.co/dqYuM9yvK1']",clickbait
2638,['http://t.co/pTR3SlsNbo'],no-clickbait
2639,['http://t.co/AUcmN01AKO'],no-clickbait
2640,"['http://t.co/5hzaV9U7h5', 'http://t.co/njaxQA1Avs']",no-clickbait
2641,['http://t.co/azJA83oqwO'],clickbait
2642,"['http://t.co/wz4J8MjLmg', 'http://t.co/tJP74q7b2P']",no-clickbait
2643,"['http://t.co/XquhfeukLE', 'http://t.co/s5zOmgeG4d']",clickbait
2644,"['http://t.co/kDG8h2eX1W', 'http://t.co/rHmdo1nqyH']",clickbait
2645,"['http://t.co/pToyiHFluh', 'http://t.co/EeAn9woN7G']",no-clickbait
2646,['http://t.co/vF7PVcly0A'],no-clickbait
2647,"['http://t.co/25Gl1hkNjS', 'http://t.co/2dKEKKe7Mp']",clickbait
2648,"['http://t.co/tYufn0CULu', 'http://t.co/3pkAHMBUKd']",no-clickbait
2649,[],no-clickbait
2650,"['http://t.co/FeSEimrf8D', 'http://t.co/aZquBDlYi2']",clickbait
2651,"['http://t.co/VZ8d4tFtY1', 'http://t.co/CDoYQLoD6u']",clickbait
2652,['http://t.co/TbwDxxdPG6'],no-clickbait
2653,"['http://t.co/YAWJStgKYp', 'http://t.co/2LfdCPXQq9']",clickbait
2654,['http://t.co/ylKOJjh4L5'],clickbait
2655,['http://t.co/541UV6on0d'],no-clickbait
2656,"['http://t.co/gnc6S2ofM0', 'http://t.co/d8DOw4wPuH']",no-clickbait
2657,"['http://t.co/hlVFGLQzww', 'http://t.co/ScCiRJf24L']",no-clickbait
2658,"['http://t.co/tYUuo75ZMV', 'http://t.co/0K8yh8oX6e']",no-clickbait
2659,"['http://t.co/VLC8rXjpU1', 'http://t.co/CyFRnzjbpt']",clickbait
2660,"['http://t.co/aBZ8isJ1aD', 'http://t.co/mpw7qUemxS']",no-clickbait
2661,['http://t.co/Qb4HUuK99U'],no-clickbait
2662,"['http://t.co/uQhLCfVl6n', 'http://t.co/WMIe9o7Wqj']",no-clickbait
2663,"['http://t.co/KSqoCyvgMM', 'http://t.co/zA9HbMEjKI']",no-clickbait
2664,"['http://t.co/pJajXgnQT6', 'http://t.co/d7Lui0x0EX']",clickbait
2665,"['http://t.co/r0XWvdjpCh', 'http://t.co/WfFZ22k78Z']",no-clickbait
2666,['http://t.co/OonQEdjOVp'],no-clickbait
2667,"['http://t.co/fpXrmAitnm', 'http://t.co/d1PflIEVjr']",clickbait
2668,"['http://t.co/AdWogI50Bb', 'http://t.co/omHvyeSYih']",no-clickbait
2669,"['http://t.co/oRIlejoGA2', 'http://t.co/zZMHOV4h37']",clickbait
2670,"['http://t.co/Y2xwTLgoRY', 'http://t.co/zK2PWR8uhv']",clickbait
2671,['http://t.co/fS4HXRFrv5'],clickbait
2672,"['http://t.co/rdvmmOKPhD', 'http://t.co/X81h0fzdFD']",clickbait
2673,['http://t.co/KZn8uy4NM1'],clickbait
2674,"['http://t.co/ENEKg5ECOy', 'http://t.co/MLvDRGAM7O']",clickbait
2675,"['http://t.co/idZH4ZGeK1', 'http://t.co/oUFCZST9IH']",no-clickbait
2676,"['http://t.co/1ZTcWPUEfo', 'http://t.co/0GuJXMcL2I']",no-clickbait
2677,"['http://t.co/XwCgTEuiNY', 'http://t.co/nELJ2M9xka']",no-clickbait
2678,"['http://t.co/kM659Z2ER3', 'http://t.co/tj4HoROGd0']",clickbait
2679,"['http://t.co/XolhKJ96ZC', 'http://t.co/Altm21VtN9']",no-clickbait
2680,['http://t.co/LuQxdFZY0d'],clickbait
2681,['http://t.co/DMp0H2yj1g'],clickbait
2682,['http://t.co/t1mUj4R7P2'],no-clickbait
2683,"['http://t.co/IsYdzHSZYP', 'http://t.co/sJM8QQeZWq']",no-clickbait
2684,['http://t.co/DfLMhXWdPG'],no-clickbait
2685,"['http://t.co/YIYqzXl3ZY', 'http://t.co/4WAbJOUMUe']",no-clickbait
2686,"['http://t.co/3599grs9eL', 'http://t.co/V9ElmN75JC']",no-clickbait
2687,"['http://t.co/cJYeoFxFQV', 'http://t.co/KqsLFVIgum']",no-clickbait
2688,"['http://t.co/I8icPFzTOJ', 'http://t.co/3VtjZeSpaJ']",no-clickbait
2689,"['http://t.co/idZH4ZGeK1', 'http://t.co/054fyj2yGZ']",clickbait
2690,[],no-clickbait
2691,['http://t.co/rjMNOiBq0D'],clickbait
2692,['http://t.co/Z8hD2LsSkh'],clickbait
2693,['http://t.co/gXQthhGkdi'],clickbait
2694,"['http://t.co/TFDzCFpcZb', 'http://t.co/HOoQibLASM']",clickbait
2695,['http://t.co/1jV9X6oXXl'],no-clickbait
2696,['http://t.co/RJWNfIEJIT'],no-clickbait
2697,['http://t.co/RDXdo222NA'],no-clickbait
2698,"['http://t.co/NouXzCodND', 'http://t.co/VWN8odL5w8']",no-clickbait
2699,"['http://t.co/LQAf5VbDdU', 'http://t.co/jQlWnHbtim']",no-clickbait
2700,"['http://t.co/oB5lCZP9Ss', 'http://t.co/qvywbUb11G']",no-clickbait
2701,"['http://t.co/XKziUwJRrH', 'http://t.co/VKGuTIr1Zu']",no-clickbait
2702,"['http://t.co/MPYpQ7H1IT', 'http://t.co/G5hbXdO6kF']",clickbait
2703,"['http://t.co/xc3hpMjHZm', 'http://t.co/eEc2S36uBo']",no-clickbait
2704,"['http://t.co/5z2DKj5rWv', 'http://t.co/DSVob']",no-clickbait
2705,['http://t.co/W4al2t41'],no-clickbait
2706,"['http://t.co/ikXT0TWqyX', 'http://t.co/T5QW4VWql9']",no-clickbait
2707,"['http://t.co/Ra0dV516uP', 'http://t.co/6pyk1m3H73']",no-clickbait
2708,"['http://t.co/d7sjoQat5N', 'http://t.co/l0C6p47Vbq']",no-clickbait
2709,['http://t.co/NTtTk5TZqe'],no-clickbait
2710,['http://t.co/1Dzg86KClO'],no-clickbait
2711,['http://t.co/mbcOKidbCh'],clickbait
2712,['http://t.co/0w7BIk7iat'],no-clickbait
2713,['http://t.co/36i91PR60W'],no-clickbait
2714,"['http://t.co/AF3lngpgIa', 'http://t.co/K0pC4TT96E']",clickbait
2715,"['http://t.co/7wt2heBgaf', 'http://t.co/I0jkZUTtcC']",clickbait
2716,"['http://t.co/cnW8qL7wev', 'http://t.co/Aaur1gwvmm']",clickbait
2717,"['http://t.co/LoQhILojX9', 'http://t.co/YBqlNf8L81']",no-clickbait
2718,['http://t.co/njoAU7pKYp'],clickbait
2719,"['http://t.co/gsH4LFRODq', 'http://t.co/HZdWuI1stC']",no-clickbait
2720,"['http://t.co/0hNM1AcTdi', 'http://t.co/dHBM7FqjsW']",clickbait
2721,"['http://t.co/x0LqvIr8p8', 'http://t.co/bFtZo6TZNr']",clickbait
2722,"['http://t.co/mLczI7b1CI', 'http://t.co/RrHQkqGaUL']",clickbait
2723,"['http://t.co/AiECsLJGP3', 'http://t.co/6bJvHxiH6F']",clickbait
2724,"['http://t.co/9XPGOj43ZD', 'http://t.co/vNfhVdwe4g']",no-clickbait
2725,"['http://t.co/9ztdz1IRVK', 'http://t.co/WfqQUUbcRU']",no-clickbait
2726,['http://t.co/TPchFSxtEe'],no-clickbait
2727,"['http://t.co/OkNdCgm1DO', 'http://t.co/zpIOqH4jYq']",clickbait
2728,"['http://t.co/NDHqh7R89Q', 'http://t.co/LlqQeMNMoH']",no-clickbait
2729,['http://t.co/tMYMcPPdnM'],clickbait
2730,"['http://t.co/u6G19TR7O4', 'http://t.co/rcXdkjyHxd']",no-clickbait
2731,"['http://t.co/zr0IvxgOtz', 'http://t.co/vcDVHkj6iy']",no-clickbait
2732,['http://t.co/BATqLFtYNT'],no-clickbait
2733,"['http://t.co/9gxv6EWcSr', 'http://t.co/7dcDnyVTdt']",no-clickbait
2734,['http://t.co/VFtIvmCptD'],no-clickbait
2735,['http://t.co/C6ydLJL9xn'],clickbait
2736,"['http://t.co/7FltLMapsU', 'http://t.co/IJPCRyIJkA']",no-clickbait
2737,"['http://t.co/GeLcTsOWro', 'http://t.co/jxEOpFNe7b']",clickbait
2738,"['http://t.co/qnDiIndPNo', 'http://t.co/uFsiw6QHIx']",clickbait
2739,"['http://t.co/q7rQl1VURg', 'http://t.co/DMD5KwpcoF']",no-clickbait
2740,['http://t.co/x9LZ427eGS'],no-clickbait
2741,"['http://t.co/tLv3pKMURT', 'http://t.co/RipNSmvz89']",no-clickbait
2742,"['http://t.co/xKc8KIRy8a', 'http://t.co/L0cHJejfLG']",clickbait
2743,"['http://t.co/VhbvioNMPt', 'http://t.co/P9ciArG6u4']",no-clickbait
2744,['http://t.co/n4UGDE0Rq0'],clickbait
2745,"['http://t.co/dfKT4IcFXr', 'http://t.co/TPumtOSxWj']",no-clickbait
2746,['http://t.co/P5Lf9XpeDm'],no-clickbait
2747,['http://t.co/rQx4z3ne9y'],no-clickbait
2748,"['http://t.co/cukk5mjvY8', 'http://t.co/UtQbGGhjRo']",no-clickbait
2749,"['http://t.co/A8h7T5kgn0', 'http://t.co/B6nRthAo8Q']",no-clickbait
2750,"['http://t.co/Mcv8YLfJfx', 'http://t.co/jI4n7CqO4c']",clickbait
2751,"['http://t.co/f1w4mxifSk', 'http://t.co/5dfyEBorZ9']",no-clickbait
2752,"['http://t.co/McqHVDz4vb', 'http://t.co/AH6yBsbkwI']",no-clickbait
2753,"['http://t.co/yh7lWG0gHH', 'http://t.co/86rric3Nnf']",clickbait
2754,['http://t.co/woDVsoEAuf'],no-clickbait
2755,"['http://t.co/u3DsvnMEyH', 'http://t.co/6pk02An9wk']",no-clickbait
2756,"['http://t.co/f3WAGAEWPH', 'http://t.co/sQqo4I4WWs']",no-clickbait
2757,"['http://t.co/iUDqFgGgdf', 'http://t.co/ly7wj5WYYI']",no-clickbait
2758,"['http://t.co/dmpURmQuN2', 'http://t.co/ixOrOPvlrB']",no-clickbait
2759,"['http://t.co/ikwfYBI7xc', 'http://t.co/KqFh0c0A1h']",clickbait
2760,['http://t.co/pliM0ftJnQ'],clickbait
2761,"['http://t.co/eQk2WuYp4H', 'http://t.co/1gvHgJ1Osv']",clickbait
2762,"['http://t.co/QxHP0u2pm4', 'http://t.co/tSWKNCzhIg']",no-clickbait
2763,"['http://t.co/bIJkUFIduv', 'http://t.co/aNTO1xxjaU']",no-clickbait
2764,"['http://t.co/xAzVOGNQf8', 'http://t.co/kgLgN1K1iK']",no-clickbait
2765,"['http://t.co/WOLploWgJo', 'http://t.co/0Q6q9iDdmh']",no-clickbait
2766,"['http://t.co/nLeYw2K4DZ', 'http://t.co/pT6TCETsdJ']",no-clickbait
2767,['http://t.co/LCHsXGp'],no-clickbait
2768,['http://t.co/V1NAOEhP3C'],no-clickbait
2769,['http://t.co/uPqVK2Lo5V'],no-clickbait
2770,"['http://t.co/dyxOioWIz6', 'http://t.co/jdxXnfDBpR']",no-clickbait
2771,"['http://t.co/XVS7KnRAHU', 'http://t.co/JIj6xBmbro']",no-clickbait
2772,"['http://t.co/9XPGOj43ZD', 'http://t.co/HvVFmZo156']",no-clickbait
2773,"['http://t.co/v2nZkqi1Co', 'http://t.co/3b0zh2dW0K']",clickbait
2774,['http://t.co/GrRHNsNp7w'],no-clickbait
2775,"['http://t.co/moI3vRD9P9', 'http://t.co/8dXCV77oQ2']",clickbait
2776,"['http://t.co/jiSUhIF7IU', 'http://t.co/pYaSMLL0AP']",clickbait
2777,"['http://t.co/UqNwiEKshF', 'http://t.co/7tENGEPjI0']",no-clickbait
2778,"['http://t.co/HJ3S8VVFRC', 'http://t.co/']",clickbait
2779,['http://t.co/1745XZUFvy'],no-clickbait
2780,"['http://t.co/RsilJA0TFw', 'http://t.co/wZKK1bBBJL']",no-clickbait
2781,"['http://t.co/jZvfWLOSZI', 'http://t.co']",no-clickbait
2782,"['http://t.co/M2h5Js2eTk', 'http://t.co/XBnJl1UbUE']",no-clickbait
2783,[],no-clickbait
2784,"['http://t.co/AMqf3X9v9k', 'http://t.co/KC9WjBqJUD']",no-clickbait
2785,"['http://t.co/RzgSX1kqSr', 'http://t.co/6D0ZpBoYxY']",clickbait
2786,"['http://t.co/h0LCTM1n37', 'http://t.co/tz8tyCqDQh']",no-clickbait
2787,['http://t.co/1KEVkW3fQe'],no-clickbait
2788,['http://t.co/pbjdJT6ZjU'],clickbait
2789,['http://t.co/QF4PmW52sy'],no-clickbait
2790,['http://t.co/KKlGolHbNg'],no-clickbait
2791,['http://t.co/kq5GF02uNb'],no-clickbait
2792,"['http://t.co/eKEXb4aOdV', 'http://t.co/j4Dzu70Cih']",no-clickbait
2793,"['http://t.co/FXBkA0xETO', 'http://t.co/BvI71IcENu']",no-clickbait
2794,"['http://t.co/c8n0zDl0DG', 'http://t.co/IFtyGMMyFV']",clickbait
2795,"['http://t.co/XbYWWYECc8', 'http://t.co/sdzOuHmpSZ']",clickbait
2796,['http://t.co/WFfPevq6AM'],clickbait
2797,"['http://t.co/fp5C4wG7nr', 'http://t.co/POkkiQW74c']",clickbait
2798,['http://t.co/qtTrUElstT'],no-clickbait
2799,"['http://t.co/P7LxPDNsjW', 'http://t.co/pSaSaJcs2r']",no-clickbait
2800,['http://t.co/dIyPrDqCvz'],no-clickbait
2801,"['http://t.co/KEMdsCqTiE', 'http://t.co/2W9qiTid2X']",no-clickbait
